file_path,open_file,file_name,owner,extension,size,modification_time,access_time,creation_time,parent_directory,permissions,is_file,is_symlink,absolute_path,metadata
tests\resources\test_files\Health_Canada_logo.png,False,Health_Canada_logo.png,AD/BLUO,.png,4125,1705332838.9108934,1709137298.0971832,1705332838.9108934,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Health_Canada_logo.png,{'message': 'File was not opened'}
tests\resources\test_files\MapCanada.jpg,False,MapCanada.jpg,AD/BLUO,.jpg,1247040,1705332839.911963,1709138617.7240076,1705332839.911963,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada.jpg,{'message': 'File was not opened'}
tests\resources\test_files\MapCanada.png,False,MapCanada.png,AD/BLUO,.png,774655,1705332839.9189372,1709138617.7330077,1705332839.9179409,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada.png,{'message': 'File was not opened'}
tests\resources\test_files\MapCanada_corrupted.jpg,False,MapCanada_corrupted.jpg,AD/BLUO,.jpg,1247040,1705332839.9259138,1709137298.7155745,1705332839.9249172,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada_corrupted.jpg,{'message': 'File was not opened'}
tests\resources\test_files\MapCanada_corrupted.png,False,MapCanada_corrupted.png,AD/BLUO,.png,774655,1705332839.9309075,1709137298.797613,1705332839.9299006,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada_corrupted.png,{'message': 'File was not opened'}
tests\resources\test_files\MapleLeaf.gif,False,MapleLeaf.gif,AD/BLUO,.gif,794349,1705332839.9388702,1709137298.8810308,1705332839.9378736,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf.gif,{'message': 'File was not opened'}
tests\resources\test_files\MapleLeaf.heic,False,MapleLeaf.heic,AD/BLUO,.heic,112295,1705332839.9408636,1709138617.7380083,1705332839.9408636,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf.heic,{'message': 'File was not opened'}
tests\resources\test_files\MapleLeaf.heif,False,MapleLeaf.heif,AD/BLUO,.heif,112295,1705332839.9438536,1709138617.7460077,1705332839.9438536,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf.heif,{'message': 'File was not opened'}
tests\resources\test_files\MapleLeaf_corrupted.heic,False,MapleLeaf_corrupted.heic,AD/BLUO,.heic,112295,1705332839.9468434,1709137299.7323015,1705332839.9468434,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf_corrupted.heic,{'message': 'File was not opened'}
tests\resources\test_files\MapleLeaf_corrupted.heif,False,MapleLeaf_corrupted.heif,AD/BLUO,.heif,112295,1705332839.9498334,1709137299.81971,1705332839.9498334,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf_corrupted.heif,{'message': 'File was not opened'}
tests\resources\test_files\MSEdgeIcon.gif,False,MSEdgeIcon.gif,AD/BLUO,.gif,2464,1705332839.899006,1709137299.9004586,1705332839.899006,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSEdgeIcon.gif,{'message': 'File was not opened'}
tests\resources\test_files\MSEdgeIcon_corrupted.gif,False,MSEdgeIcon_corrupted.gif,AD/BLUO,.gif,2464,1705332839.9009967,1709137299.9387877,1705332839.9000006,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSEdgeIcon_corrupted.gif,{'message': 'File was not opened'}
tests\resources\test_files\MSWordIcon.tiff,False,MSWordIcon.tiff,AD/BLUO,.tiff,4822,1705332839.901994,1709137300.0096793,1705332839.901994,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSWordIcon.tiff,{'message': 'File was not opened'}
tests\resources\test_files\MSWordIcon_corrupted.tiff,False,MSWordIcon_corrupted.tiff,AD/BLUO,.tiff,4822,1705332839.9039905,1709137300.049317,1705332839.9039905,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSWordIcon_corrupted.tiff,{'message': 'File was not opened'}
tests\resources\test_files\ocr_text.gif,False,ocr_text.gif,AD/BLUO,.gif,3360264,1705332840.4498878,1709138617.7750037,1705332840.4478931,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.gif,{'message': 'File was not opened'}
tests\resources\test_files\ocr_text.jpg,False,ocr_text.jpg,AD/BLUO,.jpg,1432800,1705332840.4638398,1709138617.7810068,1705332840.4638398,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.jpg,{'message': 'File was not opened'}
tests\resources\test_files\ocr_text.png,False,ocr_text.png,AD/BLUO,.png,15436900,1705332840.5666175,1709138617.7880092,1705332840.5625741,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.png,{'message': 'File was not opened'}
tests\resources\test_files\ocr_text.tif,False,ocr_text.tif,AD/BLUO,.tif,6064828,1705332840.587495,1709137301.7843106,1705332840.5855017,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.tif,{'message': 'File was not opened'}
tests\resources\test_files\sample.json,False,sample.json,AD/BLUO,.json,200,1705332840.588488,1709137301.8302803,1705332840.588488,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample.json,{'message': 'File was not opened'}
tests\resources\test_files\Sample.xml,False,Sample.xml,AD/BLUO,.xml,4548,1705332839.951827,1709137301.9023943,1705332839.951827,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Sample.xml,{'message': 'File was not opened'}
tests\resources\test_files\SampleReport.docx,False,SampleReport.docx,AD/BLUO,.docx,13999,1705332839.9538202,1709137301.985723,1705332839.9538202,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.docx,{'message': 'File was not opened'}
tests\resources\test_files\SampleReport.pdf,False,SampleReport.pdf,AD/BLUO,.pdf,105687,1705332839.9568102,1709138617.795225,1705332839.9568102,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.pdf,{'message': 'File was not opened'}
tests\resources\test_files\SampleReport.pptx,False,SampleReport.pptx,AD/BLUO,.pptx,47541,1705332839.958804,1709138617.8392255,1705332839.958804,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.pptx,{'message': 'File was not opened'}
tests\resources\test_files\SampleReport.zip,False,SampleReport.zip,AD/BLUO,.zip,64254,1705332839.9607973,1709137303.5934634,1705332839.9607973,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.zip,{'message': 'File was not opened'}
tests\resources\test_files\SampleReportScreenShot.pdf,False,SampleReportScreenShot.pdf,AD/BLUO,.pdf,221345,1705332839.9637885,1709138617.8635294,1705332839.9637885,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReportScreenShot.pdf,{'message': 'File was not opened'}
tests\resources\test_files\SampleReportScreenShot_corrupted.pdf,False,SampleReportScreenShot_corrupted.pdf,AD/BLUO,.pdf,221345,1705332839.966777,1709138617.9882295,1705332839.9657805,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReportScreenShot_corrupted.pdf,{'message': 'File was not opened'}
tests\resources\test_files\SampleReport_corrupted.zip,False,SampleReport_corrupted.zip,AD/BLUO,.zip,64254,1705332839.9737668,1709137305.1107361,1705332839.9737668,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_corrupted.zip,{'message': 'File was not opened'}
tests\resources\test_files\SampleReport_Locked.docx,False,SampleReport_Locked.docx,AD/BLUO,.docx,23040,1705332839.967774,1709138617.997231,1705332839.967774,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_Locked.docx,{'message': 'File was not opened'}
tests\resources\test_files\SampleReport_Locked.pdf,False,SampleReport_Locked.pdf,AD/BLUO,.pdf,96195,1705332839.969767,1709138618.808147,1705332839.969767,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_Locked.pdf,{'message': 'File was not opened'}
tests\resources\test_files\SampleReport_Locked.pptx,False,SampleReport_Locked.pptx,AD/BLUO,.pptx,58368,1705332839.9717607,1709138618.82024,1705332839.9717607,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_Locked.pptx,{'message': 'File was not opened'}
tests\resources\test_files\Sample_corrupted.xml,False,Sample_corrupted.xml,AD/BLUO,.xml,4429,1705332839.9747505,1709137302.8883493,1705332839.9747505,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Sample_corrupted.xml,{'message': 'File was not opened'}
tests\resources\test_files\sample_speech.aiff,False,sample_speech.aiff,AD/BLUO,.aiff,101814,1706892630.578938,1709138621.735406,1706892630.067772,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample_speech.aiff,{'message': 'File was not opened'}
tests\resources\test_files\sample_speech.flac,False,sample_speech.flac,AD/BLUO,.flac,211733,1659054528.0,1709138621.742456,1706892668.6448162,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample_speech.flac,{'message': 'File was not opened'}
tests\resources\test_files\sample_speech.mp3,False,sample_speech.mp3,AD/BLUO,.mp3,45261,1706903669.0889056,1709138621.7474911,1706892291.557575,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample_speech.mp3,{'message': 'File was not opened'}
tests\resources\test_files\sample_speech.mp4,False,sample_speech.mp4,AD/BLUO,.mp4,110016,1706892776.4462345,1709138621.755513,1706892775.7207596,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample_speech.mp4,{'message': 'File was not opened'}
tests\resources\test_files\sample_speech.ogg,False,sample_speech.ogg,AD/BLUO,.ogg,65814,1706892651.5067317,1709138621.7640617,1706892650.955084,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample_speech.ogg,{'message': 'File was not opened'}
tests\resources\test_files\sample_speech.wav,False,sample_speech.wav,AD/BLUO,.wav,477484,1706897435.3289702,1709138621.7770636,1706892488.8999164,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample_speech.wav,{'message': 'File was not opened'}
tests\resources\test_files\sample_speech_corrupted.mp3,False,sample_speech_corrupted.mp3,AD/BLUO,.mp3,0,1707134862.3785012,1707310578.4573433,1706903993.3135118,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample_speech_corrupted.mp3,{'message': 'File was not opened'}
tests\resources\test_files\StructureofCanadianFederalGovFromWikipedia_Locked.xlsx,False,StructureofCanadianFederalGovFromWikipedia_Locked.xlsx,AD/BLUO,.xlsx,46080,1705332839.9787397,1709138621.7881143,1705332839.9787397,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\StructureofCanadianFederalGovFromWikipedia_Locked.xlsx,{'message': 'File was not opened'}
tests\resources\test_files\Test Email.msg,False,Test Email.msg,AD/BLUO,.msg,76800,1705332840.4090188,1709138622.7258117,1705332840.4090188,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test Email.msg,{'message': 'File was not opened'}
tests\resources\test_files\Test Email_corrupted.msg,False,Test Email_corrupted.msg,AD/BLUO,.msg,76800,1705332840.4110124,1709138622.7539468,1705332840.4110124,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test Email_corrupted.msg,{'message': 'File was not opened'}
tests\resources\test_files\Test_excel_file.xlsx,False,Test_excel_file.xlsx,AD/BLUO,.xlsx,11885,1705332840.4130068,1709137303.4066043,1705332840.4130068,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_excel_file.xlsx,{'message': 'File was not opened'}
tests\resources\test_files\Test_excel_file_corrupted.xlsx,False,Test_excel_file_corrupted.xlsx,AD/BLUO,.xlsx,11885,1705332840.4169967,1709137303.457307,1705332840.4169967,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_excel_file_corrupted.xlsx,{'message': 'File was not opened'}
tests\resources\test_files\Test_excel_file_Locked.xlsx,False,Test_excel_file_Locked.xlsx,AD/BLUO,.xlsx,18432,1705332840.4150043,1709138622.80138,1705332840.4150043,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_excel_file_Locked.xlsx,{'message': 'File was not opened'}
tests\resources\test_files\Test_for_RTF.rtf,False,Test_for_RTF.rtf,AD/BLUO,.rtf,103257,1705332840.4189856,1709138626.721397,1705332840.4179933,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_for_RTF.rtf,{'message': 'File was not opened'}
tests\resources\test_files\Test_for_RTF_corrupted.rtf,False,Test_for_RTF_corrupted.rtf,AD/BLUO,.rtf,102774,1705332840.4209795,1709138626.7626863,1705332840.4199834,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_for_RTF_corrupted.rtf,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text.gif,False,test_ocr_text.gif,AD/BLUO,.gif,100566,1705332840.5914776,1709138626.7756855,1705332840.5904815,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.gif,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text.jpg,False,test_ocr_text.jpg,AD/BLUO,.jpg,11106,1705332840.5934713,1709137303.8148777,1705332840.5924802,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.jpg,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text.pdf,False,test_ocr_text.pdf,AD/BLUO,.pdf,11142,1705332840.5954645,1709137303.8583093,1705332840.5944686,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.pdf,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text.png,False,test_ocr_text.png,AD/BLUO,.png,4746,1705332840.5964658,1709137303.8931334,1705332840.5964658,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.png,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text.tif,False,test_ocr_text.tif,AD/BLUO,.tif,7052,1705332840.598459,1709137303.9616303,1705332840.598459,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.tif,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text.tiff,False,test_ocr_text.tiff,AD/BLUO,.tiff,36268,1705332840.5994554,1709138626.8149796,1705332840.5994554,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.tiff,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text_2.gif,False,test_ocr_text_2.gif,AD/BLUO,.gif,72603,1705332840.6014485,1709138626.8269794,1705332840.6014485,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.gif,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text_2.jpg,False,test_ocr_text_2.jpg,AD/BLUO,.jpg,11620,1705332840.6024451,1709137304.0923982,1705332840.6024451,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.jpg,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text_2.pdf,False,test_ocr_text_2.pdf,AD/BLUO,.pdf,11609,1705332840.6044383,1709137304.1300623,1705332840.6044383,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.pdf,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text_2.png,False,test_ocr_text_2.png,AD/BLUO,.png,4868,1705332840.6054351,1709137304.1675231,1705332840.6054351,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.png,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text_2.tif,False,test_ocr_text_2.tif,AD/BLUO,.tif,18694,1705332840.6074257,1709138626.8641472,1705332840.606428,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.tif,{'message': 'File was not opened'}
tests\resources\test_files\test_ocr_text_2.tiff,False,test_ocr_text_2.tiff,AD/BLUO,.tiff,47582,1705332840.6094184,1709138626.872147,1705332840.6084223,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.tiff,{'message': 'File was not opened'}
tests\resources\test_files\unsupported_file_1.xyz,True,unsupported_file_1.xyz,AD/BLUO,.xyz,17,1705332840.6104198,1709130598.4739008,1705332840.6104198,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\unsupported_file_1.xyz,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\resources\test_files\unsupported_file_2.abcd,True,unsupported_file_2.abcd,AD/BLUO,.abcd,20,1705332840.6131032,1709130598.4718955,1705332840.6131032,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\unsupported_file_2.abcd,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\resources\test_files\usa_government_wikipedia.txt,False,usa_government_wikipedia.txt,AD/BLUO,.txt,48230,1705332840.6160998,1709138626.8811467,1705332840.6160998,tests\resources\test_files,666,True,False,C:\Users\BLUO\Downloads\report\tests\resources\test_files\usa_government_wikipedia.txt,{'message': 'File was not opened'}
tests\__pycache__\conftest.cpython-310-pytest-7.4.0.pyc,True,conftest.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,970,1707158592.4761817,1709231387.7717056,1707158592.4761817,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\conftest.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\directory_analytics_test.cpython-310-pytest-7.4.0.pyc,True,directory_analytics_test.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2948,1707156594.9517722,1709231399.7386074,1707156594.9517722,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_analytics_test.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\directory_report_test.cpython-310-pytest-7.4.0.pyc,True,directory_report_test.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,17390,1709209149.4477906,1709231407.4975705,1709209149.4467902,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_report_test.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\directory_similarity_test.cpython-310-pytest-7.4.0.pyc,True,directory_similarity_test.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,7382,1707156595.0976756,1709231403.7253425,1707156595.096679,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_similarity_test.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\directory_test.cpython-310-pytest-7.4.0.pyc,True,directory_test.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,12964,1705423439.474358,1705423439.474358,1705423439.474358,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_test.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_audio_processor.cpython-310-pytest-7.4.0.pyc,True,test_audio_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,5218,1707311604.519598,1709231375.1136508,1707311604.5186014,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_audio_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_build.cpython-310-pytest-7.4.0.pyc,True,test_build.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,1047,1706196547.9311457,1706196549.4877045,1706196547.9301522,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_build.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_corrupted_files.cpython-310-pytest-7.4.0.pyc,True,test_corrupted_files.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2080,1707158625.9306817,1709231375.1216536,1707158625.9306817,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_corrupted_files.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_csv_processor.cpython-310-pytest-7.4.0.pyc,True,test_csv_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,3267,1707158625.945765,1709231375.1285927,1707158625.945765,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_csv_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_docx_processor.cpython-310-pytest-7.4.0.pyc,True,test_docx_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,3966,1707158625.9597144,1709231375.1356456,1707158625.9597144,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_docx_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_file_similarity.cpython-310-pytest-7.4.0.pyc,True,test_file_similarity.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2420,1707491602.0100524,1709231375.1428754,1707491602.0100524,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_file_similarity.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_generic_processor.cpython-310-pytest-7.4.0.pyc,True,test_generic_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,7252,1707156595.1672778,1709231375.1498747,1707156595.1672778,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_generic_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_gif_processor.cpython-310-pytest-7.4.0.pyc,True,test_gif_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,3220,1707158625.9806485,1709231375.157935,1707158625.9806485,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_gif_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_heic_processor.cpython-310-pytest-7.4.0.pyc,True,test_heic_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2660,1707158625.9936044,1709231375.165937,1707158625.9936044,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_heic_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_html_processor.cpython-310-pytest-7.4.0.pyc,True,test_html_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2678,1707158626.0065577,1709231375.1728747,1707158626.0065577,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_html_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_jpeg_processor.cpython-310-pytest-7.4.0.pyc,True,test_jpeg_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2662,1707158626.018517,1709231375.1809435,1707158626.018517,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_jpeg_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_json_processor.cpython-310-pytest-7.4.0.pyc,True,test_json_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2655,1707158626.0334678,1709231375.1883,1707158626.0334678,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_json_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_msg_processor.cpython-310-pytest-7.4.0.pyc,True,test_msg_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,3356,1707158626.0478017,1709231375.1953044,1707158626.04656,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_msg_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_ocr_decorator.cpython-310-pytest-7.4.0.pyc,True,test_ocr_decorator.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2936,1709209149.5489156,1709231375.203365,1709209149.5489156,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_ocr_decorator.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_pdf_processor.cpython-310-pytest-7.4.0.pyc,True,test_pdf_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,3117,1707158626.0741224,1709231375.209357,1707158626.0741224,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_pdf_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_png_processor.cpython-310-pytest-7.4.0.pyc,True,test_png_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2665,1707158626.0870793,1709231375.2187066,1707158626.0870793,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_png_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_pptx_processor.cpython-310-pytest-7.4.0.pyc,True,test_pptx_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,4184,1707158626.1020255,1709231375.2257018,1707158626.1010292,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_pptx_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_py_processor.cpython-310-pytest-7.4.0.pyc,True,test_py_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,3000,1707158626.1159787,1709231375.2337267,1707158626.1159787,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_py_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
